% Indian_Name_Belief
% Akshay Gulati akshaygulati66[at]yahoo.co.in
% 12/08/2015,06:16:15
% Python Generated ARFF file
% Belief Model Type: Bigrams

@RELATION Belief_Bigrams

@ATTRIBUTE Bigrams  NUMERIC
@ATTRIBUTE Vowel_Score  NUMERIC
@ATTRIBUTE class        {Valid,Invalid}

@DATA
15.647544406809009,0.26666666666666666,Valid
252.09942206985707,0.375,Valid
0.0042400597769908389,0.20000000000000001,Valid
304.27252306100479,0.375,Valid
100.56816353463897,0.33333333333333331,Valid
0.0010112385646932666,0.21875,Valid
0.0015453430097476799,0.21875,Valid
4.5985058823294622,0.40000000000000002,Valid
0.0082807827379124919,0.25,Valid
3.558383423608469e-07,0.20000000000000001,Valid
0.45573075676953101,0.40000000000000002,Valid
0.17574622895605266,0.40000000000000002,Valid
9.6405952543132791,0.26666666666666666,Valid
6.9014056596581188,0.25,Valid
3.6632079413656049e-07,0.18333333333333332,Valid
63.656382257003131,0.29999999999999999,Valid
113.28043387598821,0.375,Valid
0.17308393197116795,0.23809523809523808,Valid
0.14087491237524813,0.25,Valid
0.43230518044335575,0.23809523809523808,Valid
0.074098591688035384,0.23809523809523808,Valid
20.198816715250445,0.375,Valid
1.1550730350329526,0.29999999999999999,Valid
30.490480956694686,0.375,Valid
1.7938994499487042,0.40000000000000002,Valid
1.4801468664458519,0.40000000000000002,Valid
100.37923647032694,0.375,Valid
0.29964683250312529,0.20000000000000001,Valid
0.58885672197687777,0.25,Valid
13.055730327183181,0.29999999999999999,Valid
61.283926093413925,0.29999999999999999,Valid
1.3215298235893876e-06,0.20000000000000001,Valid
30.816767610935784,0.29999999999999999,Valid
41.169152470077073,0.29999999999999999,Valid
0.033893084338479866,0.29166666666666669,Valid
0.029456350883712869,0.25,Valid
136.44113566405858,0.33333333333333331,Valid
14.840474583249588,0.22222222222222221,Valid
7.3589766122694371,0.40000000000000002,Valid
1.3803597826984373,0.33333333333333331,Valid
3.3832003550416352,0.40000000000000002,Valid
96.52819785611571,0.375,Valid
0.11858926903300031,0.23809523809523808,Valid
222.13658351138699,0.375,Valid
0.00052257066631349925,0.22222222222222221,Valid
0.73850111609901015,0.23809523809523808,Valid
0.0056866867270734794,0.20833333333333334,Valid
0.00072678227700853333,0.20833333333333334,Valid
0.00014125754202122827,0.25,Valid
174.66195588300468,0.29999999999999999,Valid
174.66195588300468,0.29999999999999999,Valid
310.82165593660881,0.375,Valid
14.873152513770005,0.40000000000000002,Valid
0.023956678175295419,0.25,Valid
35.801960456047091,0.40000000000000002,Valid
0.19115742929091986,0.2857142857142857,Valid
3.2058770739331246,0.40000000000000002,Valid
2.1721346434934334,0.40000000000000002,Valid
1.2950626296622854,0.33333333333333331,Valid
1.9995281911318644e-05,0.25,Valid
1.3385005732512809,0.26666666666666666,Valid
6.1735416341632989,0.5,Valid
1.9338426883521951,0.41666666666666669,Valid
0.11053202736878288,0.29166666666666669,Valid
20.097509594711532,0.5,Valid
0.0080317554073822493,0.22222222222222221,Valid
0.0067026215806011372,0.33333333333333331,Valid
16.302060233599146,0.375,Valid
0.22409826788609924,0.27777777777777779,Valid
0.26754474045400983,0.27777777777777779,Valid
1.1538009427822504,0.33333333333333331,Valid
47.940576149541755,0.375,Valid
15.909408129449288,0.5,Valid
0.58717102963983603,0.41666666666666669,Valid
0.10225814501948037,0.33333333333333331,Valid
1.4158813844811136,0.40000000000000002,Valid
3.4662558397154561,0.27777777777777779,Valid
0.14520371965366077,0.23809523809523808,Valid
380.15699113724298,0.375,Valid
33.100906144030048,0.375,Valid
0.48432244980745964,0.40000000000000002,Valid
16.686326217616465,0.40000000000000002,Valid
0.47606366561222957,0.40000000000000002,Valid
3.7495004976336417e-07,0.18181818181818182,Valid
106.69085433202994,0.375,Valid
0.70374175346287371,0.33333333333333331,Valid
18.427448241404754,0.26666666666666666,Valid
0.001256738699552992,0.17999999999999999,Valid
27.799240206828191,0.40000000000000002,Valid
0.0064108117510043054,0.29166666666666669,Valid
20.432315887382387,0.33333333333333331,Valid
20.432315887382387,0.33333333333333331,Valid
0.47356038702650505,0.41666666666666669,Valid
1.1559516177204134,0.40000000000000002,Valid
0.81690532809821348,0.33333333333333331,Valid
0.56197041100450651,0.33333333333333331,Valid
0.0054826399736827725,0.25,Valid
0.0683474310670871,0.35714285714285715,Valid
0.94794142897075451,0.41666666666666669,Valid
0.33754423291517033,0.35714285714285715,Valid
0.0014040637991137091,0.25,Valid
6.6986762093270487e-05,0.25,Valid
0.97629801759373724,0.41666666666666669,Valid
2.0416353604598463,0.33333333333333331,Valid
1.966250223743059,0.5,Valid
3.4644940010993781,0.27777777777777779,Valid
0.0007114847595164497,0.25,Valid
1.5511507211151334,0.40000000000000002,Valid
136.77442028449099,0.375,Valid
5.9996315901990807,0.26666666666666666,Valid
0.028461807212174051,0.29166666666666669,Valid
0.0047593350281353586,0.29166666666666669,Valid
2.1566380386967783,0.25,Valid
164.61836473658022,0.375,Valid
5.895372294141111e-07,0.20000000000000001,Valid
2.6733711504553455,0.40000000000000002,Valid
33.171129824003366,0.375,Valid
0.19459246213938095,0.25,Valid
0.041158947853539747,0.27777777777777779,Valid
0.0044532247790089914,0.25,Valid
1.0154034008470452,0.23809523809523808,Valid
0.090568404934135427,0.2857142857142857,Valid
0.79687789484911253,0.23809523809523808,Valid
1.4982298695040448,0.27777777777777779,Valid
0.13812888063509246,0.33333333333333331,Valid
17.846534102043073,0.20000000000000001,Valid
1.3369963762813482,0.33333333333333331,Valid
1.6924914762802215,0.40000000000000002,Valid
5.4334544445233588,0.5,Valid
0.0020573130400487602,0.25925925925925924,Valid
2.3146800018236413e-05,0.16666666666666666,Valid
4.4608942718437077e-05,0.25,Valid
0.4240974795276789,0.33333333333333331,Valid
3.2034940244685408e-06,0.25,Valid
0.060950121696165573,0.25,Valid
0.0021331831254722778,0.22222222222222221,Valid
8.451813444279619e-05,0.22727272727272727,Valid
0.1808579338410751,0.2857142857142857,Valid
0.019655771553126592,0.41666666666666669,Valid
0.013056547463999929,0.33333333333333331,Valid
96.879041874719675,0.5,Valid
0.021120607491597949,0.41666666666666669,Valid
0.056652124406747766,0.41666666666666669,Valid
0.0073641865042323052,0.2857142857142857,Valid
0.53674983702253531,0.41666666666666669,Valid
1.1555798274825471,0.27777777777777779,Valid
0.095974091395874622,0.41666666666666669,Valid
6.7065571604017577e-09,0.25,Valid
3.2181978864261302,0.5,Valid
0.0036285330259351583,0.29166666666666669,Valid
0.048107655799057125,0.33333333333333331,Valid
1.0364765753426153,0.33333333333333331,Valid
0.0031449400702366079,0.41666666666666669,Valid
0.043903676609017513,0.42857142857142855,Valid
9.8025267639733556e-07,0.22727272727272727,Valid
0.0030036252135607782,0.33333333333333331,Valid
7.7430364203570614e-06,0.25,Valid
0.033412433046642147,0.375,Valid
0.26740588266468412,0.41666666666666669,Valid
0.16664136274834029,0.35714285714285715,Valid
0.00063851789424823147,0.25925925925925924,Valid
0.00044241471942097274,0.375,Valid
0.015160824279617617,0.2857142857142857,Valid
1.6718822223787156e-07,0.27272727272727271,Valid
6.6657593498991932e-05,0.26666666666666666,Valid
3.7619929988713454,0.5,Valid
0.0027747216156839135,0.29166666666666669,Valid
0.00020553305441339126,0.25,Valid
5.2022700365848325e-06,0.20833333333333334,Valid
8.4036442552937422e-06,0.22727272727272727,Valid
0.00016091940999580199,0.29629629629629628,Valid
3.8125616224595142,0.41666666666666669,Valid
0.0046587094895096737,0.42857142857142855,Valid
0.01768898130541072,0.375,Valid
0.02445072541211539,0.42857142857142855,Valid
0.34351697549462368,0.35714285714285715,Valid
0.36812375650774459,0.41666666666666669,Valid
4.6110136082972077e-05,0.22500000000000001,Valid
31.246143721880465,0.75,Valid
0.13582628603894858,0.5,Valid
0.39515187177639444,0.5,Valid
0.00066204757709730844,0.25925925925925924,Valid
0.0032938347088093847,0.2857142857142857,Valid
0.013462309901788382,0.5,Valid
0.050472218448060893,0.41666666666666669,Valid
0.7701507229189869,0.41666666666666669,Valid
0.0011703344223960952,0.33333333333333331,Valid
0.18780918953242473,0.41666666666666669,Valid
0.013515350141798596,0.33333333333333331,Valid
0.11513543429354924,0.41666666666666669,Valid
0.00017496180680134056,0.33333333333333331,Valid
0.054173091550920503,0.35714285714285715,Valid
0.92438055338301439,0.42857142857142855,Valid
0.25258865226077887,0.41666666666666669,Valid
0.25258865226077887,0.41666666666666669,Valid
0.00067244730419689105,0.25925925925925924,Valid
0.00067244730419689105,0.25925925925925924,Valid
2.3162579328921692e-06,0.16666666666666666,Valid
0.0053887805782882499,0.29166666666666669,Valid
0.0010163642408337107,0.20000000000000001,Valid
0.00013212197121600209,0.29999999999999999,Valid
3.381751289705136e-05,0.25,Valid
0.12455203781363043,0.4375,Valid
10.689588063274179,0.41666666666666669,Valid
0.013829925380332585,0.42857142857142855,Valid
1.0514090698272538,0.42857142857142855,Valid
2.8506532845585316e-07,0.20000000000000001,Valid
0.33200618188769515,0.42857142857142855,Valid
4.1359211015903342e-07,0.23214285714285715,Valid
1.503983426304239e-05,0.27272727272727271,Valid
0.00010470140910529371,0.30303030303030304,Valid
3.9195593035459094e-07,0.27272727272727271,Valid
0.00049164142309636796,0.29999999999999999,Valid
0.014250992016129961,0.4375,Valid
0.014234195346114991,0.4375,Valid
4.706279942440326e-05,0.27272727272727271,Valid
1.3468737591387537e-06,0.20000000000000001,Valid
0.00026632924617521345,0.27272727272727271,Valid
2.9740406604281247e-05,0.33333333333333331,Valid
0.00017339638750775197,0.29999999999999999,Valid
4.5504568115306387e-08,0.23214285714285715,Valid
0.010832785217746608,0.3888888888888889,Valid
0.44469241047014485,0.41666666666666669,Valid
14.896696011576829,0.41666666666666669,Valid
0.0040791958356301318,0.29629629629629628,Valid
0.0031950095762713058,0.29629629629629628,Valid
2.8630976741935947e-05,0.25,Valid
0.0011996931873310206,0.22500000000000001,Valid
6.627101527532454e-06,0.25,Valid
1.0228827195096493,0.41666666666666669,Valid
2.2596312612835198e-09,0.20000000000000001,Valid
0.00028238489350971706,0.29629629629629628,Valid
4.7005399414152749e-06,0.22727272727272727,Valid
0.0037633212583778513,0.25925925925925924,Valid
0.00018224936918030969,0.33333333333333331,Valid
2.8869131628940923,0.41666666666666669,Valid
0.0034182188281342103,0.33333333333333331,Valid
0.00052486115145435541,0.25,Valid
0.26789655097215243,0.42857142857142855,Valid
0.015186781974191751,0.42857142857142855,Valid
0.0861652128275191,0.5,Valid
0.26685771949233189,0.41666666666666669,Valid
7.8151807151226002e-05,0.22500000000000001,Valid
2.4438539666481556e-05,0.22500000000000001,Valid
0.015763524589628659,0.25,Valid
1.8496509558772447e-07,0.25,Valid
0.0021482847871566501,0.33333333333333331,Valid
7.0846952089091532e-06,0.22916666666666666,Valid
2.2944031808428021e-08,0.22916666666666666,Valid
0.018649512607534256,0.375,Valid
0.011970161080108718,0.42857142857142855,Valid
0.0018600781050608611,0.25,Valid
0.0010297285339376501,0.33333333333333331,Valid
9.3339481723729634,0.33333333333333331,Valid
12.487762475144418,0.40000000000000002,Valid
0.024850320281933055,0.375,Valid
0.14527515388355489,0.42857142857142855,Valid
37.488235980319175,0.40000000000000002,Valid
0.021120306490118323,0.2857142857142857,Valid
0.20254467005569182,0.27777777777777779,Valid
0.45507391152889998,0.42857142857142855,Valid
0.52623093222159012,0.33333333333333331,Valid
0.018376449792342868,0.25925925925925924,Valid
5.3918432098243869,0.5,Valid
8.985671698313862e-06,0.20000000000000001,Valid
0.083819602259818271,0.27777777777777779,Valid
164.87495255136628,0.33333333333333331,Valid
0.06413090909852201,0.1875,Valid
0.0018918663172205596,0.20000000000000001,Valid
0.00032611083687144254,0.17777777777777778,Valid
3.6187119016620033e-06,0.17999999999999999,Valid
3.3988284493021163e-08,0.25,Valid
0.0023230364703420289,0.17777777777777778,Valid
0.098096494395593925,0.27777777777777779,Valid
0.00040900294152637368,0.22222222222222221,Valid
0.00018699589385130842,0.2857142857142857,Valid
0.00036431958596535468,0.25,Valid
0.00028159310194731258,0.25,Valid
0.11280358065062798,0.23809523809523808,Valid
4.5029711047331503e-06,0.25,Valid
5.117935968750853e-06,0.25,Valid
0.00037559432679558824,0.29166666666666669,Valid
0.0003232464864528594,0.25,Valid
3.1493830738307222,0.40000000000000002,Valid
0.024323703361763364,0.25,Valid
0.35289231172733443,0.33333333333333331,Valid
0.2089545995012824,0.2857142857142857,Valid
0.035018175396820117,0.2857142857142857,Valid
0.083588289061881274,0.2857142857142857,Valid
0.0061358170544390245,0.33333333333333331,Valid
0.0081096238821413286,0.25925925925925924,Valid
0.0017469325724841741,0.41666666666666669,Valid
0.0050674431012473044,0.33333333333333331,Valid
1.5690227717221275,0.33333333333333331,Valid
7.3132825122647295e-05,0.33333333333333331,Valid
0.01197232999917639,0.2857142857142857,Valid
0.050979349889901257,0.2857142857142857,Valid
2.5694415183323392e-05,0.22500000000000001,Valid
0.036869658432748156,0.33333333333333331,Valid
8.1443887726274261e-07,0.22727272727272727,Valid
0.036161755700237025,0.41666666666666669,Valid
0.0015103137702619125,0.33333333333333331,Valid
0.22919534860759605,0.20833333333333334,Valid
0.095292886784379,0.29166666666666669,Valid
0.0021262763451463059,0.25,Valid
0.0021262763451463059,0.25,Valid
0.03774268287317839,0.29166666666666669,Valid
0.93167744778103667,0.35714285714285715,Valid
3.1063513101043698,0.5,Valid
1.1420224190372134e-05,0.25,Valid
0.82775116150386641,0.35714285714285715,Valid
1.144358686819728,0.5,Valid
1.144358686819728,0.5,Valid
9.8725261515723804e-05,0.29629629629629628,Valid
0.00014555180813385937,0.25,Valid
5.7481908621648543e-05,0.33333333333333331,Valid
0.017798014064966519,0.375,Valid
0.011939257041140943,0.42857142857142855,Valid
0.25360431491994451,0.33333333333333331,Valid
0.71880120122536983,0.5,Valid
0.84519647901346084,0.41666666666666669,Valid
0.035798525769747229,0.2857142857142857,Valid
0.063178313610617917,0.33333333333333331,Valid
0.55012087409703658,0.41666666666666669,Valid
0.00083597324039922402,0.33333333333333331,Valid
1.1919795654133964e-09,0.25,Valid
0.084989703572634301,0.80000000000000004,Valid
0.048430064385152079,0.5,Valid
0.87264269998601596,0.41666666666666669,Valid
0.07213941238722435,0.2857142857142857,Valid
0.051148824378747453,0.2857142857142857,Valid
0.00015460103357721488,0.29166666666666669,Valid
0.46061102619213923,0.42857142857142855,Valid
0.067508866820707031,0.42857142857142855,Valid
0.037398728638949934,0.25,Valid
3.4807126235394557,0.40000000000000002,Valid
0.44666736989177913,0.40000000000000002,Valid
0.014027506860524541,0.33333333333333331,Valid
0.067927035101994424,0.25,Valid
2.675959461284442,0.33333333333333331,Valid
0.43671857039374684,0.41666666666666669,Valid
0.035964130327722589,0.41666666666666669,Valid
1.0669854974350532,0.40000000000000002,Valid
0.00083414629623472134,0.29166666666666669,Valid
0.019392390714457607,0.41666666666666669,Valid
0.037013665141728741,0.2857142857142857,Valid
4.3179311824134947,0.40000000000000002,Valid
0.00066295860456010332,0.41666666666666669,Valid
6.225681315374026e-05,0.25,Valid
1.754695328244249e-05,0.25,Valid
0.0070291464744017445,0.23809523809523808,Valid
0.17077812921655533,0.41666666666666669,Valid
0.0021554214568018535,0.20000000000000001,Valid
0.65516599605944348,0.5,Valid
0.00011736008266083147,0.29166666666666669,Valid
3.3866333152661692e-06,0.25925925925925924,Valid
0.022161880328336464,0.35714285714285715,Valid
0.010969517382842065,0.25,Valid
0.015214510321793316,0.33333333333333331,Valid
0.083860770501499829,0.35714285714285715,Valid
0.00068861213115245555,0.33333333333333331,Valid
7.1276869182162176e-07,0.27272727272727271,Valid
7.888552817479017e-06,0.26666666666666666,Valid
0.0016704966610883644,0.35714285714285715,Valid
0.1755297529029673,0.26666666666666666,Valid
0.67021895353438887,0.27777777777777779,Valid
5.8330419353118181e-05,0.25,Valid
0.0016341547971998212,0.25,Valid
0.20509841815972851,0.33333333333333331,Valid
0.0004085857118974719,0.25,Valid
0.049465167450031503,0.33333333333333331,Valid
1872.153257386306,0.33333333333333331,Valid
1.6885433192230654,0.27777777777777779,Valid
1.1112071487275748,0.41666666666666669,Valid
2.044963547846049e-06,0.26666666666666666,Valid
3.3725260466044,0.40000000000000002,Valid
2.6834520663424075,0.40000000000000002,Valid
2.5864732381607154,0.40000000000000002,Valid
3.6909715909728203e-05,0.22222222222222221,Valid
0.41183790741367765,0.2857142857142857,Valid
0.0027738456152863128,0.33333333333333331,Valid
9.7331800618408477e-07,0.20833333333333334,Valid
26.462137272790891,0.40000000000000002,Valid
0.13334836374955597,0.2857142857142857,Valid
0.001618058647655123,0.29629629629629628,Valid
0.0014740140573335004,0.33333333333333331,Valid
3.2917019603885236,0.33333333333333331,Valid
0.0010851670875236267,0.29629629629629628,Valid
4.0663738330057317e-05,0.25925925925925924,Valid
0.26610052482244917,0.35714285714285715,Valid
6.1506118515736778,0.5,Valid
1.3746169703236708,0.40000000000000002,Valid
0.01148938029376392,0.23809523809523808,Valid
0.020771265457982656,0.27777777777777779,Valid
0.00010428495325061669,0.19444444444444445,Valid
1.2017393339061296e-05,0.18181818181818182,Valid
0.0003211457905887749,0.19444444444444445,Valid
0.057071716778448869,0.23809523809523808,Valid
8.6733671586831203e-07,0.18333333333333332,Valid
0.029997455908193051,0.27777777777777779,Valid
42.721863614603201,0.375,Valid
0.00025101020089003282,0.22500000000000001,Valid
0.0039194353867775394,0.29166666666666669,Valid
0.002361537528547379,0.33333333333333331,Valid
0.014633365934070736,0.4375,Valid
0.046560376365728538,0.42857142857142855,Valid
0.0074718906166541142,0.29166666666666669,Valid
2.6400356951971568e-06,0.18333333333333332,Valid
0.041315121890509239,0.2857142857142857,Valid
0.020818315201751425,0.2857142857142857,Valid
2.4656632088892629,0.33333333333333331,Valid
0.021051771967025002,0.33333333333333331,Valid
0.7428527705901028,0.40000000000000002,Valid
1.7881606130717007,0.40000000000000002,Valid
1.5472737298910808e-05,0.29629629629629628,Valid
0.036911821078296783,0.23809523809523808,Valid
0.060578416565308033,0.33333333333333331,Valid
0.0013693698817492854,0.42857142857142855,Valid
292.59159192502284,0.66666666666666663,Valid
1.407412751778967,0.40000000000000002,Valid
0.074626860219423052,0.42857142857142855,Valid
0.00011540968730208123,0.25,Valid
0.14642504060438666,0.41666666666666669,Valid
9.342891739485942e-05,0.29629629629629628,Valid
0.0017501633260830639,0.29629629629629628,Valid
0.0010052709468290752,0.21875,Valid
0.00096840851753502138,0.2857142857142857,Valid
0.014488344835664552,0.41666666666666669,Valid
0.34199089197954219,0.41666666666666669,Valid
0.0054330382515790738,0.2857142857142857,Valid
0.048165468318084104,0.41666666666666669,Valid
0.0045029195772150589,0.29629629629629628,Valid
7.3167289604527008,0.5,Valid
0.0053965772952686165,0.2857142857142857,Valid
0.00015572780831608362,0.25,Valid
0.013897416391980803,0.29166666666666669,Valid
1.1072206184535784,0.42857142857142855,Valid
0.0093195936578199211,0.42857142857142855,Valid
0.65219706238024377,0.2857142857142857,Valid
0.11085201835741078,0.41666666666666669,Valid
9.7067604580112317,0.33333333333333331,Valid
283.32641042930004,0.5,Valid
0.0021648985530020493,0.25,Valid
0.25154552978860517,0.2857142857142857,Valid
0.31945184032920176,0.2857142857142857,Valid
10.596609758230949,0.33333333333333331,Valid
19.0647059398515,0.33333333333333331,Valid
0.00028973229424754154,0.22727272727272727,Valid
6.3276744006021532,0.33333333333333331,Valid
2.4150693761176516,0.41666666666666669,Valid
0.00067407107789002661,0.33333333333333331,Valid
30.481139523841581,0.40000000000000002,Valid
30.481139523841581,0.40000000000000002,Valid
5.924320093310997,0.5,Valid
0.24166555518448793,0.42857142857142855,Valid
0.44292242109752972,0.42857142857142855,Valid
0.11196531972586689,0.42857142857142855,Valid
3.5881375088163807e-07,0.30555555555555558,Valid
0.049970676576252954,0.35714285714285715,Valid
0.00031156808019877679,0.2857142857142857,Valid
0.90656134642637776,0.41666666666666669,Valid
6.4497824603569072,0.33333333333333331,Valid
42.919491445648219,0.375,Valid
1.5506161004325771e-05,0.25,Valid
0.024883525061400822,0.33333333333333331,Valid
4.4923734542332365,0.40000000000000002,Valid
0.33908760421168521,0.33333333333333331,Valid
0.45299849272803444,0.33333333333333331,Valid
1.0072544063825433e-05,0.20454545454545456,Valid
0.033648308009461683,0.2857142857142857,Valid
2.6629254032612325e-08,0.15476190476190477,Valid
0.0030182534933954623,0.33333333333333331,Valid
0.0023328950635922285,0.33333333333333331,Valid
0.036784699820317686,0.33333333333333331,Valid
9.6124259247671233,0.40000000000000002,Valid
0.25403205311192883,0.33333333333333331,Valid
0.0050378400014381023,0.33333333333333331,Valid
0.00078756732893378709,0.25,Valid
0.14580411397033391,0.25,Valid
3.0353393701555098,0.33333333333333331,Valid
6.8261254309194621,0.40000000000000002,Valid
0.010373098830732102,0.33333333333333331,Valid
3.2118028665653391,0.33333333333333331,Valid
0.00026722679567436794,0.19444444444444445,Valid
6.9700135946688614e-06,0.20000000000000001,Valid
6.4777874497902467e-06,0.25,Valid
0.00033291732157444888,0.26666666666666666,Valid
0.015685395492155838,0.42857142857142855,Valid
0.00011049697907168894,0.26666666666666666,Valid
0.0046856557637590694,0.35714285714285715,Valid
13.710266891876945,0.29999999999999999,Valid
1123.755223733079,0.5,Valid
0.00318771637300531,0.21875,Valid
8.8668813473252772,0.5,Valid
4.5833996199398946e-05,0.25925925925925924,Valid
0.0026048831525980012,0.29166666666666669,Valid
0.0011648353835921773,0.22222222222222221,Valid
1.8309839223536296e-05,0.22727272727272727,Valid
0.44391179023305011,0.40000000000000002,Valid
0.0012328614728417547,0.25,Valid
2.3754007848981379e-06,0.22727272727272727,Valid
15.533920090134099,0.29999999999999999,Valid
0.9512205645568953,0.27777777777777779,Valid
12.976027406161927,0.29999999999999999,Valid
392.95444916336515,0.5,Valid
70.718841436993372,0.40000000000000002,Valid
13.619783848752176,0.33333333333333331,Valid
11.08805032314798,0.40000000000000002,Valid
0.0011661430693142227,0.29166666666666669,Valid
0.65053854118773324,0.41666666666666669,Valid
0.09957172883369976,0.41666666666666669,Valid
1.2000201056519513,0.41666666666666669,Valid
0.00042830872639639591,0.21875,Valid
0.0026614053253067589,0.19444444444444445,Valid
0.0010543650944248618,0.21875,Valid
3.381184773435419e-05,0.17999999999999999,Valid
0.00056619176394070731,0.22222222222222221,Valid
8.2571976189225271,0.40000000000000002,Valid
0.00014459056043493641,0.15151515151515152,Valid
0.00029125482897801103,0.25925925925925924,Valid
1.0633467967576999e-07,0.20000000000000001,Valid
1.4933321163934611e-07,0.22727272727272727,Valid
0.00026359787081450743,0.29166666666666669,Valid
8.7293666893642345e-08,0.25,Valid
2.7577434598582329e-07,0.20833333333333334,Valid
3.5536089748738531e-05,0.22222222222222221,Valid
187.04520406426909,0.5,Valid
0.058329340949840131,0.27777777777777779,Valid
0.69586562177004074,0.27777777777777779,Valid
0.065890073526726683,0.33333333333333331,Valid
9.0487396374813237e-05,0.17777777777777778,Valid
0.00029679139146249244,0.29999999999999999,Valid
0.032858453120248564,0.41666666666666669,Valid
0.05253964462635885,0.42857142857142855,Valid
0.021826563846581697,0.33333333333333331,Valid
14.256810803391268,0.40000000000000002,Valid
6.0273538058577652e-07,0.18461538461538463,Valid
0.00046425765056721271,0.20000000000000001,Valid
0.00014290013790383657,0.18181818181818182,Valid
38.28638444699579,0.40000000000000002,Valid
0.033630524836541331,0.29166666666666669,Valid
10.508608087842056,0.33333333333333331,Valid
0.0505601030637765,0.35714285714285715,Valid
0.0025305461618804551,0.33333333333333331,Valid
1.0137132837693907,0.33333333333333331,Valid
0.94407302200122933,0.35714285714285715,Valid
0.013545488096589951,0.29166666666666669,Valid
0.08630697411141372,0.41666666666666669,Valid
0.017098247373750382,0.2857142857142857,Valid
0.039908168271828783,0.35714285714285715,Valid
22.916709708108616,0.40000000000000002,Valid
3.199340054291262,0.33333333333333331,Valid
0.2457811957715135,0.2857142857142857,Valid
548.01355521247706,0.5,Valid
0.0039344533655204994,0.19444444444444445,Valid
0.0034683782728169715,0.17499999999999999,Valid
0.0019294136036560744,0.16666666666666666,Valid
2.8010401903524063,0.22222222222222221,Valid
0.059531906901240751,0.21428571428571427,Valid
6.2281886573095315e-05,0.16363636363636364,Valid
2.2275009351475316e-05,0.18181818181818182,Valid
0.012571756919757511,0.1875,Valid
0.11396952046902006,0.27777777777777779,Valid
0.0095040666299246734,0.23809523809523808,Valid
0.019466385058812621,0.25,Valid
1.6819565460726236,0.27777777777777779,Valid
2.5550595902920761,0.33333333333333331,Valid
0.29363163867488462,0.33333333333333331,Valid
0.0093496601569746617,0.33333333333333331,Valid
2.8949174960732127,0.33333333333333331,Valid
0.033266314061196234,0.5,Valid
5.4383090936856933,0.40000000000000002,Valid
0.0082641490068945701,0.33333333333333331,Valid
1.8700163675656556,0.33333333333333331,Valid
7.5756722731999373,0.40000000000000002,Valid
