% Indian_Name_Belief
% Akshay Gulati akshaygulati66[at]yahoo.co.in
% 12/08/2015,06:16:15
% Python Generated ARFF file
% Belief Model Type: Trigrams

@RELATION Belief_Trigrams

@ATTRIBUTE Trigrams  NUMERIC
@ATTRIBUTE Vowel_Score  NUMERIC
@ATTRIBUTE class        {Valid,Invalid}

@DATA
1.7089470166585788e-05,0.25,Valid
4.6848093920452714,0.41666666666666669,Valid
5.2003240135665045,0.33333333333333331,Valid
3.3244388790738744,0.5,Valid
8.3291063062483151,0.27777777777777779,Valid
0.010109778888628025,0.25,Valid
9.0054260898173659,0.40000000000000002,Valid
80.456299160364722,0.375,Valid
12.697769618202571,0.26666666666666666,Valid
0.42045697470307197,0.29166666666666669,Valid
0.048789310576872677,0.29166666666666669,Valid
7.722355521592509,0.25,Valid
192.47542052947367,0.375,Valid
0.00055297720546247902,0.20000000000000001,Valid
29.474197763234219,0.40000000000000002,Valid
82.406617574828815,0.375,Valid
0.79778199464095856,0.25,Valid
0.23006728576380051,0.27777777777777779,Valid
0.046160836911052237,0.25,Valid
3.1794576507291894,0.23809523809523808,Valid
0.06458125005619518,0.2857142857142857,Valid
0.64165361100115437,0.23809523809523808,Valid
1.0911588567314949,0.27777777777777779,Valid
0.5677080726374365,0.33333333333333331,Valid
24.543566354311768,0.20000000000000001,Valid
4.7811910289065258,0.33333333333333331,Valid
5.1088905014515182,0.40000000000000002,Valid
3.4988607590844754,0.5,Valid
0.004866175470430464,0.25925925925925924,Valid
0.00122767116757661,0.16666666666666666,Valid
0.0056114836634778165,0.25,Valid
0.7617442712684136,0.33333333333333331,Valid
0.00042715970472065535,0.25,Valid
0.28938012977603572,0.25,Valid
0.018366167680418936,0.22222222222222221,Valid
0.001323826749896442,0.22727272727272727,Valid
1.636842803677544,0.2857142857142857,Valid
3.8601550053503462,0.41666666666666669,Valid
0.37079474676455981,0.33333333333333331,Valid
757.92552601473483,0.5,Valid
2.8014594531623596,0.41666666666666669,Valid
1.6331228070609698,0.41666666666666669,Valid
0.25812205167986896,0.2857142857142857,Valid
0.94438595277033743,0.41666666666666669,Valid
2.2916750479776002,0.27777777777777779,Valid
1.0890037187189872,0.41666666666666669,Valid
4.0586306951098302e-06,0.25,Valid
2.3247305675500121,0.5,Valid
0.0052238840241482353,0.29166666666666669,Valid
2.1841230878102844,0.33333333333333331,Valid
3.6208781265616987,0.33333333333333331,Valid
2.0370282110617643,0.41666666666666669,Valid
0.40025202326185122,0.42857142857142855,Valid
4.9488170189177094e-05,0.22727272727272727,Valid
0.075038411180506623,0.33333333333333331,Valid
0.00011661564954616819,0.25,Valid
0.04187248756470114,0.375,Valid
1.746903590393482,0.41666666666666669,Valid
1.7691410125924993,0.35714285714285715,Valid
0.0095617169723874983,0.25925925925925924,Valid
0.0052976582262267849,0.375,Valid
0.2384777288735109,0.2857142857142857,Valid
7.2024255185326214e-06,0.27272727272727271,Valid
0.00016417610908052126,0.26666666666666666,Valid
25.442266825947947,0.5,Valid
0.024325188291931543,0.29166666666666669,Valid
0.00078197433282620079,0.25,Valid
6.9907368862309749e-05,0.20833333333333334,Valid
6.7465507108906928e-05,0.22727272727272727,Valid
0.0018696904061944165,0.29629629629629628,Valid
9.9989965467036654,0.41666666666666669,Valid
0.065814694053861353,0.42857142857142855,Valid
0.16159645589820218,0.375,Valid
0.22264812022984615,0.42857142857142855,Valid
1.5737231340923512,0.35714285714285715,Valid
4.749766573105334,0.41666666666666669,Valid
4.5169713664556935e-05,0.22500000000000001,Valid
131.28664362779492,0.75,Valid
0.34170224543961375,0.5,Valid
0.62789549142470025,0.5,Valid
0.0014388789384277628,0.25925925925925924,Valid
0.011599561466409591,0.2857142857142857,Valid
0.059712943542367121,0.5,Valid
5.876360967174751,0.41666666666666669,Valid
6.7961940760948139,0.41666666666666669,Valid
0.20984206767949468,0.33333333333333331,Valid
5.2603464517246916,0.41666666666666669,Valid
0.86128830115888599,0.33333333333333331,Valid
3.9306383873517419,0.41666666666666669,Valid
0.10744996996178774,0.33333333333333331,Valid
1.5071944190787709,0.35714285714285715,Valid
17.281239941894057,0.42857142857142855,Valid
19.121499613767952,0.41666666666666669,Valid
19.121499613767952,0.41666666666666669,Valid
0.044688466232021128,0.25925925925925924,Valid
0.044688466232021128,0.25925925925925924,Valid
3.1254572720754654e-05,0.16666666666666666,Valid
0.012667204265909737,0.29166666666666669,Valid
0.0091140019729585124,0.20000000000000001,Valid
0.0023231468978453904,0.29999999999999999,Valid
0.00042037924801415128,0.25,Valid
4.1704936272124353,0.4375,Valid
52.665262855020828,0.41666666666666669,Valid
0.091668983759827821,0.42857142857142855,Valid
6.7805536714975903,0.42857142857142855,Valid
2.0639322019842092e-06,0.20000000000000001,Valid
1.6202601287539118,0.42857142857142855,Valid
0.00038201192641501954,0.23214285714285715,Valid
0.00011632795413343231,0.27272727272727271,Valid
0.020948235407060325,0.30303030303030304,Valid
0.00012836287791626191,0.27272727272727271,Valid
0.014595730675257275,0.29999999999999999,Valid
5.2271614488701319,0.4375,Valid
1.6608166540103475,0.4375,Valid
0.0055498461984335402,0.27272727272727271,Valid
4.6945671639447175e-05,0.20000000000000001,Valid
0.024884921113842152,0.27272727272727271,Valid
0.0024491061384045334,0.33333333333333331,Valid
0.023754526623015745,0.29999999999999999,Valid
3.0563650898025689e-05,0.23214285714285715,Valid
0.17374684111665564,0.3888888888888889,Valid
2.1792561007342619,0.41666666666666669,Valid
40.374659100590812,0.41666666666666669,Valid
0.01586228323505158,0.29629629629629628,Valid
0.12623017037739331,0.29629629629629628,Valid
0.0037733421720908015,0.25,Valid
0.00090221437277122462,0.22500000000000001,Valid
5.6398562427419136e-05,0.25,Valid
4.911098163974625,0.41666666666666669,Valid
3.1830184158817321e-07,0.20000000000000001,Valid
0.020408255573583146,0.29629629629629628,Valid
0.00019096219596545708,0.22727272727272727,Valid
0.0083584391225538426,0.25925925925925924,Valid
0.0050851915501036312,0.33333333333333331,Valid
5.4601858571043822,0.41666666666666669,Valid
0.040720678887256813,0.33333333333333331,Valid
0.0030405282137545833,0.25,Valid
1.0580049386093819,0.42857142857142855,Valid
0.072148313209526097,0.42857142857142855,Valid
0.32993380127558969,0.5,Valid
3.8543703885497278,0.41666666666666669,Valid
0.0066755181715984413,0.22500000000000001,Valid
0.0019656714052885523,0.22500000000000001,Valid
0.37345843363367714,0.25,Valid
1.9761150998687684e-05,0.25,Valid
0.051236166600336294,0.33333333333333331,Valid
9.2996393176771402e-05,0.22916666666666666,Valid
5.522256087822968e-06,0.22916666666666666,Valid
0.32201781710759469,0.375,Valid
0.0089217102610506006,0.42857142857142855,Valid
0.0023955142808259897,0.25,Valid
0.0079445894262354846,0.33333333333333331,Valid
10.129646472069535,0.33333333333333331,Valid
103.57693527341188,0.40000000000000002,Valid
0.28724946752912733,0.375,Valid
1.1733423392479592,0.42857142857142855,Valid
94.75447433752295,0.40000000000000002,Valid
0.07074902192504183,0.2857142857142857,Valid
1.1372991426295891,0.27777777777777779,Valid
6.1487235644979537,0.42857142857142855,Valid
1.8254340840190435,0.33333333333333331,Valid
0.066088917078667916,0.25925925925925924,Valid
6.9702945639439164,0.5,Valid
1.8560843380328667e-05,0.20000000000000001,Valid
0.060754749118445105,0.27777777777777779,Valid
457.29569592472302,0.33333333333333331,Valid
0.022133406715481464,0.1875,Valid
0.0036980609624018774,0.20000000000000001,Valid
0.0010773659584297616,0.17777777777777778,Valid
0.00018948903948913957,0.17999999999999999,Valid
0.00012343175429526282,0.25,Valid
0.019779222188384935,0.17777777777777778,Valid
1.4722325138065626,0.27777777777777779,Valid
0.024687416180913777,0.22222222222222221,Valid
0.33871384854050857,0.2857142857142857,Valid
0.19098954643366303,0.25,Valid
0.079662355690815589,0.25,Valid
2.6789991527179886,0.23809523809523808,Valid
0.0010349526489367466,0.25,Valid
0.006195960998174546,0.25,Valid
0.0044075719540428203,0.29166666666666669,Valid
0.028120290739893455,0.25,Valid
33.807467631702785,0.40000000000000002,Valid
0.20876112316616754,0.25,Valid
25.872664313434406,0.33333333333333331,Valid
4.8039112022936843,0.2857142857142857,Valid
3.0866098242651585,0.2857142857142857,Valid
4.5400931316876845,0.2857142857142857,Valid
0.17330387482971657,0.33333333333333331,Valid
0.20840673378203747,0.25925925925925924,Valid
3.2611390332140187,0.41666666666666669,Valid
6.2987423763373851,0.33333333333333331,Valid
64.187415408113168,0.33333333333333331,Valid
0.40216635114709581,0.33333333333333331,Valid
0.69018815517757037,0.2857142857142857,Valid
0.30130643472190244,0.2857142857142857,Valid
0.00030615328674632648,0.22500000000000001,Valid
0.79154032344588876,0.33333333333333331,Valid
0.00042912048847244545,0.22727272727272727,Valid
7.014058132556281,0.41666666666666669,Valid
0.24205964281315201,0.33333333333333331,Valid
1.3907990127245686,0.20833333333333334,Valid
0.054007616952552615,0.29166666666666669,Valid
0.018615907394427245,0.25,Valid
0.018615907394427245,0.25,Valid
0.092391224437148381,0.29166666666666669,Valid
2.8195708646680577,0.35714285714285715,Valid
16.648404383972,0.5,Valid
0.00017828792151567026,0.25,Valid
2.8975436269320269,0.35714285714285715,Valid
5.5084190246468321,0.5,Valid
5.5084190246468321,0.5,Valid
0.034963674047187483,0.29629629629629628,Valid
0.00059912548378995595,0.25,Valid
0.025693949018067781,0.33333333333333331,Valid
0.31882203170449347,0.375,Valid
0.3193349784205391,0.42857142857142855,Valid
0.91184119683694276,0.33333333333333331,Valid
1.0334865604187882,0.5,Valid
2.2926064543394586,0.41666666666666669,Valid
0.37122869327938302,0.2857142857142857,Valid
0.17287271247921718,0.33333333333333331,Valid
1.5269065217712632,0.41666666666666669,Valid
0.041740308756644272,0.33333333333333331,Valid
1.6489880586609403e-06,0.25,Valid
0.10716605539226368,0.80000000000000004,Valid
0.07636383587831963,0.5,Valid
8.2151001052106398,0.41666666666666669,Valid
0.61804813612399911,0.2857142857142857,Valid
0.085344298292152787,0.2857142857142857,Valid
0.00154389257041251,0.29166666666666669,Valid
2.116006040890944,0.42857142857142855,Valid
0.30522439116709504,0.42857142857142855,Valid
0.053528008220265294,0.25,Valid
5.9000611170546549,0.40000000000000002,Valid
1.3424775811765677,0.40000000000000002,Valid
0.0024731081244804692,0.33333333333333331,Valid
0.17555285205829604,0.25,Valid
14.939044162537821,0.33333333333333331,Valid
2.1253841496466266,0.41666666666666669,Valid
1.0395866748877609,0.41666666666666669,Valid
11.362150164173022,0.40000000000000002,Valid
0.012586595368272894,0.29166666666666669,Valid
0.7732574417284418,0.41666666666666669,Valid
0.22462578268533326,0.2857142857142857,Valid
10.140708032589568,0.40000000000000002,Valid
0.49759142165586911,0.41666666666666669,Valid
0.0011110339946378825,0.25,Valid
0.0095005725493033794,0.25,Valid
0.86018903506716937,0.23809523809523808,Valid
0.17833175745195853,0.41666666666666669,Valid
0.031795112725227753,0.20000000000000001,Valid
2.7348837599534437,0.5,Valid
0.0028290315586119714,0.29166666666666669,Valid
0.00027804655524539946,0.25925925925925924,Valid
0.72694083751772476,0.35714285714285715,Valid
0.73537448021937291,0.25,Valid
0.081452106331309282,0.33333333333333331,Valid
0.4630131019305071,0.35714285714285715,Valid
0.00034994611950933663,0.33333333333333331,Valid
4.7691294083817448e-06,0.27272727272727271,Valid
0.00022297274531109549,0.26666666666666666,Valid
0.1636876857460467,0.35714285714285715,Valid
0.12267164730597507,0.26666666666666666,Valid
2.8809570497275026,0.27777777777777779,Valid
0.00015534635593674636,0.25,Valid
0.0064967816074829017,0.25,Valid
0.068317070953025805,0.33333333333333331,Valid
0.0063045993244214048,0.25,Valid
0.54490782230542945,0.33333333333333331,Valid
3023.6998489612943,0.33333333333333331,Valid
5.7619737350149149,0.27777777777777779,Valid
12.101006827370593,0.41666666666666669,Valid
0.00032693731041009565,0.26666666666666666,Valid
22.657669257994478,0.40000000000000002,Valid
7.1793332847272815,0.40000000000000002,Valid
30.856452431858848,0.40000000000000002,Valid
0.003848817120097154,0.22222222222222221,Valid
0.34876956264347353,0.2857142857142857,Valid
0.42470551113103716,0.33333333333333331,Valid
0.00025178935209819417,0.20833333333333334,Valid
54.880378020289136,0.40000000000000002,Valid
0.34420801044859184,0.2857142857142857,Valid
0.020720301321531426,0.29629629629629628,Valid
0.0083676911080621478,0.33333333333333331,Valid
10.504448702337845,0.33333333333333331,Valid
0.016921626539103327,0.29629629629629628,Valid
0.00069425107634479074,0.25925925925925924,Valid
1.7958824739637711,0.35714285714285715,Valid
24.710592726451381,0.5,Valid
25.231992660484693,0.40000000000000002,Valid
0.59805300035543474,0.23809523809523808,Valid
1.7362861466160788,0.27777777777777779,Valid
0.0099186585731676248,0.19444444444444445,Valid
0.00022396484377570184,0.18181818181818182,Valid
0.026761898050850063,0.19444444444444445,Valid
2.3039432335871681,0.23809523809523808,Valid
0.00044755539459885124,0.18333333333333332,Valid
1.7248743796546187,0.27777777777777779,Valid
49.236883905098829,0.375,Valid
0.0014198340091913753,0.22500000000000001,Valid
0.1542897852282287,0.29166666666666669,Valid
0.036639023227556265,0.33333333333333331,Valid
0.42993097070653397,0.4375,Valid
1.0108570620962771,0.42857142857142855,Valid
0.02399124156515656,0.29166666666666669,Valid
2.3466411538018194e-06,0.18333333333333332,Valid
0.014362396920116344,0.2857142857142857,Valid
0.018070529101823843,0.2857142857142857,Valid
2.2418286432170085,0.33333333333333331,Valid
1.5624158699146971,0.33333333333333331,Valid
44.184047476055973,0.40000000000000002,Valid
50.756904947650099,0.40000000000000002,Valid
0.00052473637075149172,0.29629629629629628,Valid
0.50677961262660887,0.23809523809523808,Valid
0.36629832373084925,0.33333333333333331,Valid
0.19933967587734838,0.42857142857142855,Valid
1707.840731652911,0.66666666666666663,Valid
8.3844470908989024,0.40000000000000002,Valid
1.2356293682821049,0.42857142857142855,Valid
0.0013983959806425055,0.25,Valid
4.0046169171738777,0.41666666666666669,Valid
0.0019900293240024433,0.29629629629629628,Valid
0.011268209953868591,0.29629629629629628,Valid
0.0096687764462338992,0.21875,Valid
0.25653176098050195,0.2857142857142857,Valid
1.5247281228333447,0.41666666666666669,Valid
6.5760455278026768,0.41666666666666669,Valid
0.31813886707155442,0.2857142857142857,Valid
0.4493501607625594,0.41666666666666669,Valid
0.060087935237115933,0.29629629629629628,Valid
31.181856323314758,0.5,Valid
0.07080533595613589,0.2857142857142857,Valid
0.008238206658206855,0.25,Valid
0.05148933618410137,0.29166666666666669,Valid
3.2179501641604524,0.42857142857142855,Valid
0.41067584830146397,0.42857142857142855,Valid
4.1078573271331571,0.2857142857142857,Valid
0.77795086034851257,0.41666666666666669,Valid
29.683444755553229,0.33333333333333331,Valid
634.7505462433453,0.5,Valid
0.041155159235753545,0.25,Valid
2.4320679705625707,0.2857142857142857,Valid
0.4869042466288615,0.2857142857142857,Valid
39.707909041639681,0.33333333333333331,Valid
76.000955318796301,0.33333333333333331,Valid
0.014763661296738553,0.22727272727272727,Valid
25.342642797967645,0.33333333333333331,Valid
28.067561397087843,0.41666666666666669,Valid
0.26321775076683179,0.33333333333333331,Valid
188.41893363430319,0.40000000000000002,Valid
188.41893363430319,0.40000000000000002,Valid
35.972802265454021,0.5,Valid
2.3610010511414568,0.42857142857142855,Valid
5.062533424217837,0.42857142857142855,Valid
0.76250895516063188,0.42857142857142855,Valid
5.6967799287202524e-05,0.30555555555555558,Valid
0.42943949272492959,0.35714285714285715,Valid
0.0086148955987371875,0.2857142857142857,Valid
0.99627554972137045,0.41666666666666669,Valid
33.876031364375024,0.33333333333333331,Valid
292.54494162596916,0.375,Valid
0.0014201615111783304,0.25,Valid
0.074295748019898605,0.33333333333333331,Valid
36.954039086011441,0.40000000000000002,Valid
4.4584019334193625,0.33333333333333331,Valid
6.986578088605401,0.33333333333333331,Valid
1.5006599754710014e-05,0.20454545454545456,Valid
0.51966021882985614,0.2857142857142857,Valid
5.5795124965841187e-08,0.15476190476190477,Valid
0.37195185303995532,0.33333333333333331,Valid
0.15514231731535399,0.33333333333333331,Valid
0.12699264428283441,0.33333333333333331,Valid
22.845365131709084,0.40000000000000002,Valid
1.434394699248789,0.33333333333333331,Valid
0.01850492569756506,0.33333333333333331,Valid
0.0049907430575831611,0.25,Valid
0.81523752900903945,0.25,Valid
6.0189233875528654,0.33333333333333331,Valid
10.196573148139876,0.40000000000000002,Valid
0.27873881301479209,0.33333333333333331,Valid
8.0560157190706292,0.33333333333333331,Valid
0.0064576615738070635,0.19444444444444445,Valid
0.00047302331528145474,0.20000000000000001,Valid
8.3753680201631019e-05,0.25,Valid
0.008440541385629094,0.26666666666666666,Valid
0.11812997353355199,0.42857142857142855,Valid
0.0016050141759086918,0.26666666666666666,Valid
0.013198044782823133,0.35714285714285715,Valid
19.258736580652492,0.29999999999999999,Valid
3908.9225518748617,0.5,Valid
0.019419600709318523,0.21875,Valid
352.04825423680069,0.5,Valid
0.0072083736741233506,0.25925925925925924,Valid
4.085113048839939,0.29166666666666669,Valid
0.045151907013332208,0.22222222222222221,Valid
0.0018217296106013256,0.22727272727272727,Valid
6.9209958557360691,0.40000000000000002,Valid
0.037861882084685147,0.25,Valid
0.0003167435527894309,0.22727272727272727,Valid
94.672877503420153,0.29999999999999999,Valid
5.3417462022002677,0.27777777777777779,Valid
18.249449112565017,0.29999999999999999,Valid
1382.5468958468032,0.5,Valid
620.90585804035868,0.40000000000000002,Valid
99.432301245223414,0.33333333333333331,Valid
186.61834851111806,0.40000000000000002,Valid
0.034302191915308713,0.29166666666666669,Valid
25.572431143594546,0.41666666666666669,Valid
4.3783530818896237,0.41666666666666669,Valid
28.980973532831023,0.41666666666666669,Valid
0.097141536018982635,0.21875,Valid
0.038675684164582495,0.19444444444444445,Valid
0.084012438725050431,0.21875,Valid
0.0015890868049315708,0.17999999999999999,Valid
0.0095979124435248298,0.22222222222222221,Valid
124.58521604332665,0.40000000000000002,Valid
0.00013922334344852638,0.15151515151515152,Valid
0.034932625379516066,0.25925925925925924,Valid
7.6025037755693403e-06,0.20000000000000001,Valid
6.6258123981134563e-06,0.22727272727272727,Valid
0.039550755170256413,0.29166666666666669,Valid
6.2186900503554811e-05,0.25,Valid
1.2317797011190128e-05,0.20833333333333334,Valid
0.006856903465524658,0.22222222222222221,Valid
170.93922634011469,0.5,Valid
2.6302039355412639,0.27777777777777779,Valid
0.93149804017211846,0.27777777777777779,Valid
0.04007253252917848,0.33333333333333331,Valid
0.00044896924998016224,0.17777777777777778,Valid
0.008274288382875453,0.29999999999999999,Valid
3.6411308552563741,0.41666666666666669,Valid
0.37804732742165043,0.42857142857142855,Valid
0.34975595320397673,0.33333333333333331,Valid
20.756654489329424,0.40000000000000002,Valid
1.5826677435862737e-05,0.18461538461538463,Valid
0.0042889132414190784,0.20000000000000001,Valid
0.0010198596915244754,0.18181818181818182,Valid
25.171955219560342,0.40000000000000002,Valid
0.03801669052833908,0.29166666666666669,Valid
18.786313580200563,0.33333333333333331,Valid
0.52681876368437519,0.35714285714285715,Valid
0.16896415676242238,0.33333333333333331,Valid
5.68216730325019,0.33333333333333331,Valid
4.035738206053149,0.35714285714285715,Valid
0.048521550310156703,0.29166666666666669,Valid
2.3486976907317327,0.41666666666666669,Valid
0.22911910884590914,0.2857142857142857,Valid
0.43327697607324395,0.35714285714285715,Valid
31.012180037590984,0.40000000000000002,Valid
9.5359844914547409,0.33333333333333331,Valid
0.26808650177822874,0.2857142857142857,Valid
3179.4458303574293,0.5,Valid
0.019270594727841744,0.19444444444444445,Valid
0.21318656201611999,0.17499999999999999,Valid
0.050965088098112357,0.16666666666666666,Valid
21.989281437039995,0.22222222222222221,Valid
1.278468736635948,0.21428571428571427,Valid
0.00037162519638947737,0.16363636363636364,Valid
0.0014589755100718851,0.18181818181818182,Valid
0.030533008051216535,0.1875,Valid
1.9638268159964791,0.27777777777777779,Valid
0.07159975065240147,0.23809523809523808,Valid
0.071681455838473074,0.25,Valid
5.428292627661544,0.27777777777777779,Valid
1.0677054237367976,0.33333333333333331,Valid
0.042905098579618571,0.33333333333333331,Valid
0.036032619709537764,0.33333333333333331,Valid
2.8430293544570611,0.33333333333333331,Valid
0.045590549698132428,0.5,Valid
16.341193686546283,0.40000000000000002,Valid
0.44671134755343411,0.33333333333333331,Valid
11.660509292226187,0.33333333333333331,Valid
6.807912787620781,0.40000000000000002,Valid
0.0028782336828469118,0.22222222222222221,Valid
0.00021582467585766553,0.22727272727272727,Valid
0.9308018463266875,0.33333333333333331,Valid
5.1859771377885258,0.41666666666666669,Valid
63.985434573762703,0.40000000000000002,Valid
6.247241785057573e-07,0.22727272727272727,Valid
2.0102904349434587e-05,0.16666666666666666,Valid
0.00036980589878839106,0.18181818181818182,Valid
0.0011360718847238996,0.22500000000000001,Valid
0.32604092771143656,0.23809523809523808,Valid
0.00016600623885098774,0.20000000000000001,Valid
